0.367		0.44159		0.538993		0.538993		0.538993
0.368		0.441954		0.538993		0.538993		0.538993
0.369		0.442314		0.538993		0.538993		0.538993
0.37		0.442671		0.538993		0.538993		0.538993
0.371		0.443026		0.538993		0.538993		0.538993
0.372		0.443378		0.538993		0.538993		0.538993
0.373		0.443726		0.538993		0.538993		0.538993
0.374		0.444068		0.538993		0.538993		0.538993
0.375		0.444406		0.538993		0.538993		0.538993
0.376		0.444741		0.538993		0.538993		0.538993
0.377		0.445089		0.538993		0.538993		0.538993
0.378		0.445446		0.538993		0.538993		0.538993
0.379		0.445794		0.538993		0.538993		0.538993
0.38		0.446137		0.538993		0.538993		0.538993
0.381		0.44647		0.538993		0.538993		0.538993
0.382		0.446792		0.538993		0.538993		0.538993
0.383		0.447089		0.538993		0.538993		0.538993
0.384		0.447395		0.538993		0.538993		0.538993
0.385		0.447709		0.538993		0.538993		0.538993
0.386		0.448023		0.538993		0.538993		0.538993
0.387		0.448335		0.538993		0.538993		0.538993
0.388		0.448645		0.538993		0.538993		0.538993
0.389		0.448954		0.538993		0.538993		0.538993
0.39		0.44926		0.538993		0.538993		0.538993
0.391		0.449588		0.538993		0.538993		0.538993
0.392		0.449921		0.538993		0.538993		0.538993
0.393		0.450249		0.538993		0.538993		0.538993
0.394		0.450575		0.538993		0.538993		0.538993
0.395		0.450897		0.538993		0.538993		0.538993
0.396		0.451215		0.538993		0.538993		0.538993
0.397		0.451535		0.538993		0.538993		0.538993
0.398		0.451851		0.538993		0.538993		0.538993
0.399		0.452165		0.538993		0.538993		0.538993
0.4		0.452476		0.538993		0.538993		0.538993
0.401		0.452784		0.538993		0.538993		0.538993
0.402		0.453087		0.538993		0.538993		0.538993
0.403		0.453386		0.538993		0.538993		0.538993
0.404		0.453681		0.538993		0.538993		0.538993
0.405		0.453992		0.538993		0.538993		0.538993
0.406		0.45431		0.538993		0.538993		0.538993
0.407		0.454621		0.538993		0.538993		0.538993
0.408		0.454928		0.538993		0.538993		0.538993
0.409		0.45523		0.538993		0.538993		0.538993
0.41		0.455525		0.538993		0.538993		0.538993
0.411		0.455814		0.538993		0.538993		0.538993
0.412		0.456088		0.538993		0.538993		0.538993
0.413		0.456349		0.538993		0.538993		0.538993
0.414		0.456621		0.538993		0.538993		0.538993
0.415		0.456895		0.538993		0.538993		0.538993
0.416		0.457169		0.538993		0.538993		0.538993
0.417		0.457441		0.538993		0.538993		0.538993
